Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,-0.204,,-21,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-2.6114e-01,-0.928,-0.936,-14,-14.2
-2.5346e-01,-0.928,-0.912,-14,-13.8
-2.4578e-01,-0.928,-0.936,-14,-14.2
-2.3810e-01,-0.928,-0.912,-14,-13.8
-2.3041e-01,-0.928,-0.936,-14,-14.2
-2.2273e-01,-0.928,-0.912,-14,-13.8
-2.1505e-01,-0.92,-0.936,-14,-14.2
-2.0737e-01,-0.92,-0.912,-14,-13.8
-1.9969e-01,-0.92,-0.936,-14,-14.2
-1.9201e-01,-0.92,-0.912,-14,-13.8
-1.8433e-01,-0.92,-0.936,-14,-14.4
-1.7665e-01,-0.92,-0.912,-14,-13.8
-1.6897e-01,-0.92,-0.936,-14,-14.4
-1.6129e-01,-0.92,-0.912,-14,-13.8
-1.5361e-01,-0.92,-0.936,-14.2,-14.4
-1.4593e-01,-0.92,-0.912,-14.2,-13.8
-1.3825e-01,-0.92,-0.936,-14.2,-14.4
-1.3057e-01,-0.92,-0.912,-14.2,-13.8
-1.2289e-01,-0.92,-0.928,-14.2,-14.4
-1.1521e-01,-0.92,-0.904,-14.2,-13.8
-1.0753e-01,-0.92,-0.928,-14.2,-14.4
-9.9846e-02,-0.92,-0.904,-14.2,-14
-9.2166e-02,-0.92,-0.928,-14.2,-14.4
-8.4485e-02,-0.92,-0.904,-14.2,-14
-7.6805e-02,-0.912,-0.928,-14.2,-14.4
-6.9124e-02,-0.912,-0.904,-14.2,-14
-6.1444e-02,-0.912,-0.928,-14.2,-14.4
-5.3763e-02,-0.912,-0.904,-14.2,-14
-4.6083e-02,-0.912,-0.92,-14.2,-14.4
-3.8402e-02,-0.912,-0.904,-14.2,-14
-3.0722e-02,-0.912,-0.92,-14.2,-14.4
-2.3041e-02,-0.912,-0.904,-14.2,-14
-1.5361e-02,-0.912,-0.92,-14.2,-14.4
-7.6805e-03,-0.912,-0.896,-14.2,-14
-1.7007e-13,-0.904,-0.92,-14.2,-14.4
7.6805e-03,-0.904,-0.896,-14.2,-14
1.5361e-02,-0.904,-0.92,-14.2,-14.4
2.3041e-02,-0.904,-0.896,-14.2,-14
3.0722e-02,-0.904,-0.92,-14.2,-14.6
3.8402e-02,-0.904,-0.888,-14.2,-14
4.6083e-02,-0.904,-0.912,-14.4,-14.6
5.3763e-02,-0.904,-0.896,-14.4,-14
6.1444e-02,-0.904,-0.912,-14.4,-14.6
6.9124e-02,-0.904,-0.888,-14.4,-14
7.6805e-02,-0.896,-0.912,-14.4,-14.6
8.4485e-02,-0.896,-0.888,-14.4,-14
9.2166e-02,-0.896,-0.912,-14.4,-14.6
9.9846e-02,-0.896,-0.888,-14.4,-14
1.0753e-01,-0.896,-0.904,-14.4,-14.6
1.1521e-01,-0.896,-0.888,-14.4,-14.2
1.2289e-01,-0.896,-0.904,-14.4,-14.6
1.3057e-01,-0.896,-0.888,-13.2,-14.2
1.3825e-01,-0.896,-0.904,-9,-14.6
1.4593e-01,-0.888,-0.872,-2.6,5.4
1.5361e-01,-0.888,-1.24,2.8,-14.6
1.6129e-01,-0.88,-0.864,5.2,5.4
1.6897e-01,-0.872,-0.896,5.4,5.4
1.7665e-01,-0.864,-0.848,5.4,5.4
1.8433e-01,-0.856,-0.88,5.4,5.4
1.9201e-01,-0.84,-0.824,5.4,5.4
1.9969e-01,-0.832,-0.856,5.4,5.4
2.0737e-01,-0.824,-0.808,5.4,5.4
2.1505e-01,-0.816,-0.84,5.4,5.4
2.2273e-01,-0.808,-0.792,5.4,5.4
2.3041e-01,-0.8,-0.824,5.4,5.4
2.3810e-01,-0.792,-0.776,5.4,5.4
2.4578e-01,-0.784,-0.808,5.4,5.4
2.5346e-01,-0.776,-0.76,5.4,5.4
2.6114e-01,-0.768,-0.792,5.4,5.4
2.6882e-01,-0.76,-0.744,5.4,5.4
2.7650e-01,-0.752,-0.776,5.4,5.4
2.8418e-01,-0.744,-0.728,5.4,5.4
2.9186e-01,-0.736,-0.76,5.4,5.4
2.9954e-01,-0.728,-0.712,5.4,5.4
3.0722e-01,-0.72,-0.744,5.4,5.4
3.1490e-01,-0.712,-0.696,5.4,5.4
3.2258e-01,-0.704,-0.728,5.4,5.4
3.3026e-01,-0.696,-0.68,5.4,5.4
3.3794e-01,-0.696,-0.712,5.4,5.4
3.4562e-01,-0.688,-0.672,5.4,5.4
3.5330e-01,-0.68,-0.704,5.4,5.4
3.6098e-01,-0.672,-0.656,5.4,5.4
3.6866e-01,-0.664,-0.688,5.4,5.4
3.7634e-01,-0.664,-0.648,5.4,5.4
3.8402e-01,-0.656,-0.672,5.4,5.4
3.9171e-01,-0.656,-0.64,5.4,5.4
3.9939e-01,-0.648,-0.664,5.4,5.4
4.0707e-01,-0.64,-0.632,5.4,5.4
4.1475e-01,-0.64,-0.656,5.4,5.2
4.2243e-01,-0.632,-0.624,5.4,5.4
4.3011e-01,-0.632,-0.648,5.4,5.2
4.3779e-01,-0.624,-0.616,5.4,5.4
4.4547e-01,-0.624,-0.64,5.4,5.2
4.5315e-01,-0.616,-0.608,5.4,5.4
4.6083e-01,-0.616,-0.632,5.4,5.2
4.6851e-01,-0.608,-0.6,5.4,5.4
4.7619e-01,-0.608,-0.624,5.4,5.2
4.8387e-01,-0.608,-0.592,5.4,5.4
4.9155e-01,-0.608,-0.624,5.4,5.2
4.9923e-01,-0.6,-0.592,5.4,5.4
5.0691e-01,-0.6,-0.616,5.4,5.2
5.1459e-01,-0.6,-0.584,5.4,5.4
5.2227e-01,-0.6,-0.608,5.4,5.2
5.2995e-01,-0.592,-0.584,5.4,5.4
5.3763e-01,-0.592,-0.608,5.4,5.2
5.4531e-01,-0.592,-0.584,5.4,5.4
5.5300e-01,-0.592,-0.6,5.4,5.2
5.6068e-01,-0.592,-0.584,5.4,5.4
5.6836e-01,-0.592,-0.6,5.4,5.2
5.7604e-01,-0.592,-0.576,5.4,5.4
5.8372e-01,-0.592,-0.6,5.4,5.2
5.9140e-01,-0.592,-0.584,5.4,5.4
5.9908e-01,-0.592,-0.6,5.4,5.2
6.0676e-01,-0.592,-0.584,5.4,5.4
6.1444e-01,-0.592,-0.6,5.4,5.2
6.2212e-01,-0.592,-0.584,5.4,5.4
6.2980e-01,-0.592,-0.608,5.4,5
6.3748e-01,-0.6,-0.584,5.4,5.4
6.4516e-01,-0.6,-0.608,5.4,5
6.5284e-01,-0.6,-0.584,5.4,5.4
6.6052e-01,-0.6,-0.608,5.4,5
6.6820e-01,-0.6,-0.592,5.4,5.4
6.7588e-01,-0.608,-0.616,5.2,5
6.8356e-01,-0.608,-0.592,5.2,5.4
6.9124e-01,-0.608,-0.616,5.2,5
6.9892e-01,-0.608,-0.6,5.2,5.4
7.0661e-01,-0.616,-0.624,5.2,5
7.1429e-01,-0.616,-0.608,5.2,5.4
7.2197e-01,-0.616,-0.632,5.2,5
7.2965e-01,-0.624,-0.608,5.2,5.4
7.3733e-01,-0.624,-0.632,5.2,5
7.4501e-01,-0.624,-0.616,5.2,5.4
7.5269e-01,-0.632,-0.632,5.2,5
7.6037e-01,-0.632,-0.616,5.2,5.4
7.6805e-01,-0.632,-0.64,5.2,5
7.7573e-01,-0.632,-0.624,5.2,5.4
7.8341e-01,-0.64,-0.64,5.2,5
7.9109e-01,-0.64,-0.624,5.2,5.4
7.9877e-01,-0.64,-0.648,5.2,5
8.0645e-01,-0.64,-0.632,5.2,5.4
8.1413e-01,-0.64,-0.656,5.2,5
8.2181e-01,-0.648,-0.632,5.2,5.4
8.2949e-01,-0.648,-0.656,5.2,4.8
8.3717e-01,-0.648,-0.64,5.2,5.4
8.4485e-01,-0.648,-0.664,5.2,4.8
8.5253e-01,-0.648,-0.64,5.2,5.4
8.6022e-01,-0.656,-0.664,5.2,4.8
8.6790e-01,-0.656,-0.64,5.2,5.4
8.7558e-01,-0.656,-0.664,5.2,4.8
8.8326e-01,-0.656,-0.648,5,5.4
8.9094e-01,-0.656,-0.664,5,4.8
8.9862e-01,-0.656,-0.648,5,5.4
9.0630e-01,-0.656,-0.664,5,4.8
9.1398e-01,-0.656,-0.648,5,5.4
9.2166e-01,-0.656,-0.664,5,4.8
9.2934e-01,-0.656,-0.64,5,5.4
9.3702e-01,-0.648,-0.664,5,4.8
9.4470e-01,-0.648,-0.64,5,5.4
9.5238e-01,-0.648,-0.664,5,4.8
9.6006e-01,-0.648,-0.632,5,5.2
9.6774e-01,-0.648,-0.664,5,4.8
9.7542e-01,-0.648,-0.632,5,5.2
9.8310e-01,-0.64,-0.656,5,4.8
9.9078e-01,-0.64,-0.632,5,5.2
9.9846e-01,-0.64,-0.648,5,4.8
1.0061e+00,-0.64,-0.624,5,5.2
1.0138e+00,-0.632,-0.648,5,4.6
1.0215e+00,-0.632,-0.616,5,5.2
1.0292e+00,-0.624,-0.64,5,4.6
1.0369e+00,-0.624,-0.608,5,5.2
1.0445e+00,-0.616,-0.632,5,4.6
1.0522e+00,-0.616,-0.6,5,5.2
1.0599e+00,-0.608,-0.624,5,4.6
1.0676e+00,-0.608,-0.592,4.8,5.2
1.0753e+00,-0.6,-0.624,4.8,4.6
1.0829e+00,-0.6,-0.584,4.8,5.2
1.0906e+00,-0.592,-0.616,4.8,4.6
1.0983e+00,-0.592,-0.576,4.8,5.2
1.1060e+00,-0.584,-0.6,4.8,4.6
1.1137e+00,-0.576,-0.568,4.8,5.2
1.1214e+00,-0.576,-0.592,4.8,4.6
1.1290e+00,-0.568,-0.56,4.8,5
1.1367e+00,-0.568,-0.584,4.8,4.6
1.1444e+00,-0.56,-0.544,4.8,5.2
1.1521e+00,-0.56,-0.576,4.8,4.6
1.1598e+00,-0.552,-0.536,4.8,5
1.1674e+00,-0.544,-0.568,4.8,4.6
1.1751e+00,-0.544,-0.528,4.8,5
1.1828e+00,-0.536,-0.552,4.8,4.6
1.1905e+00,-0.536,-0.52,4.8,5
1.1982e+00,-0.528,-0.544,4.8,4.6
1.2058e+00,-0.52,-0.512,4.8,5
1.2135e+00,-0.52,-0.536,4.8,4.6
1.2212e+00,-0.512,-0.496,4.8,5
1.2289e+00,-0.512,-0.528,4.8,4.6
1.2366e+00,-0.504,-0.488,4.8,5
1.2442e+00,-0.496,-0.52,4.8,4.6
1.2519e+00,-0.496,-0.48,4.8,5
1.2596e+00,-0.488,-0.512,4.8,4.4
1.2673e+00,-0.488,-0.472,4.8,5
1.2750e+00,-0.48,-0.496,4.6,4.4
1.2826e+00,-0.472,-0.464,4.6,5
1.2903e+00,-0.472,-0.488,4.6,4.4
1.2980e+00,-0.464,-0.456,4.6,5
1.3057e+00,-0.464,-0.48,4.6,4.4
1.3134e+00,-0.456,-0.448,4.6,5
1.3210e+00,-0.456,-0.472,4.6,4.4
1.3287e+00,-0.448,-0.44,4.6,4.8
1.3364e+00,-0.448,-0.464,4.6,4.4
1.3441e+00,-0.44,-0.424,4.6,4.8
1.3518e+00,-0.432,-0.456,4.6,4.4
1.3594e+00,-0.432,-0.416,4.6,4.8
1.3671e+00,-0.424,-0.448,4.6,4.4
1.3748e+00,-0.424,-0.408,4.6,4.8
1.3825e+00,-0.416,-0.44,4.6,4.4
1.3902e+00,-0.416,-0.4,4.6,4.8
1.3978e+00,-0.408,-0.432,4.6,4.4
1.4055e+00,-0.408,-0.392,4.6,4.8
1.4132e+00,-0.4,-0.424,4.6,4.4
1.4209e+00,-0.4,-0.392,4.6,4.8
1.4286e+00,-0.4,-0.416,4.6,4.4
1.4363e+00,-0.392,-0.384,4.6,4.8
1.4439e+00,-0.392,-0.408,4.6,4.2
1.4516e+00,-0.384,-0.376,4.6,4.8
1.4593e+00,-0.384,-0.4,4.6,4.2
1.4670e+00,-0.376,-0.36,4.6,4.8
1.4747e+00,-0.376,-0.392,4.6,4.2
1.4823e+00,-0.368,-0.36,4.6,4.8
1.4900e+00,-0.368,-0.384,4.6,4.2
1.4977e+00,-0.36,-0.352,4.4,4.8
1.5054e+00,-0.36,-0.376,4.4,4.2
1.5131e+00,-0.36,-0.344,4.4,4.8
1.5207e+00,-0.352,-0.368,4.4,4.2
1.5284e+00,-0.352,-0.336,4.4,4.6
1.5361e+00,-0.344,-0.368,4.4,4.2
1.5438e+00,-0.344,-0.328,4.4,4.6
1.5515e+00,-0.336,-0.36,4.4,4.2
1.5591e+00,-0.336,-0.328,4.4,4.6
1.5668e+00,-0.336,-0.352,4.4,4.2
1.5745e+00,-0.328,-0.32,4.4,4.6
1.5822e+00,-0.328,-0.344,4.4,4.2
1.5899e+00,-0.328,-0.312,4.4,4.6
1.5975e+00,-0.32,-0.336,4.4,4.2
1.6052e+00,-0.32,-0.304,4.4,4.6
1.6129e+00,-0.312,-0.328,4.4,4.2
1.6206e+00,-0.312,-0.304,4.4,4.6
1.6283e+00,-0.312,-0.32,4.4,4
1.6359e+00,-0.304,-0.296,4.4,4.6
1.6436e+00,-0.304,-0.32,4.4,4
1.6513e+00,-0.304,-0.288,4.4,4.6
1.6590e+00,-0.296,-0.312,4.4,4
1.6667e+00,-0.296,-0.288,4.4,4.6
1.6743e+00,-0.296,-0.312,4.2,4
1.6820e+00,-0.288,-0.28,4.2,4.6
1.6897e+00,-0.288,-0.304,4.2,4
1.6974e+00,-0.288,-0.272,4.2,4.6
1.7051e+00,-0.28,-0.296,4.2,4
1.7127e+00,-0.28,-0.272,4.2,4.6
1.7204e+00,-0.28,-0.296,4.2,4
1.7281e+00,-0.272,-0.264,4.2,4.6
1.7358e+00,-0.272,-0.288,4.2,4
1.7435e+00,-0.272,-0.256,4.2,4.4
1.7512e+00,-0.264,-0.28,4.2,4
1.7588e+00,-0.264,-0.248,4.2,4.4
1.7665e+00,-0.264,-0.28,4.2,4
1.7742e+00,-0.264,-0.248,4.2,4.4
1.7819e+00,-0.256,-0.28,4.2,4
1.7896e+00,-0.256,-0.248,4.2,4.4
1.7972e+00,-0.256,-0.264,4.2,4
1.8049e+00,-0.256,-0.24,4.2,4.4
1.8126e+00,-0.248,-0.264,4.2,4
1.8203e+00,-0.248,-0.24,4.2,4.4
1.8280e+00,-0.248,-0.256,4.2,4
1.8356e+00,-0.24,-0.232,4.2,4.4
1.8433e+00,-0.24,-0.256,4.2,3.8
1.8510e+00,-0.24,-0.232,4.2,4.4
1.8587e+00,-0.24,-0.248,4.2,4
1.8664e+00,-0.232,-0.224,4.2,4.4
1.8740e+00,-0.232,-0.248,4.2,3.8
1.8817e+00,-0.232,-0.224,4.2,4.4
1.8894e+00,-0.232,-0.24,4,3.8
1.8971e+00,-0.232,-0.216,4,4.4
1.9048e+00,-0.224,-0.24,4,3.8
1.9124e+00,-0.224,-0.216,4,4.4
1.9201e+00,-0.224,-0.24,4,3.8
1.9278e+00,-0.224,-0.208,4,4.4
1.9355e+00,-0.224,-0.24,4,3.8
1.9432e+00,-0.216,-0.208,4,4.2
1.9508e+00,-0.216,-0.232,4,3.8
1.9585e+00,-0.216,-0.2,4,4.4
1.9662e+00,-0.216,-0.232,4,3.8
1.9739e+00,-0.216,-0.2,4,4.2
1.9816e+00,-0.208,-0.224,4,3.8
1.9892e+00,-0.208,-0.2,4,4.2
1.9969e+00,-0.208,-0.224,4,3.8
2.0046e+00,-0.208,-0.2,4,4.2
2.0123e+00,-0.208,-0.216,4,3.8
2.0200e+00,-0.208,-0.192,4,4.2
2.0276e+00,-0.208,-0.216,4,3.8
2.0353e+00,-0.2,-0.192,4,4.2
2.0430e+00,-0.2,-0.216,4,3.8
2.0507e+00,-0.2,-0.192,4,4.2
2.0584e+00,-0.2,-0.208,4,3.6
2.0661e+00,-0.2,-0.184,4,4.2
2.0737e+00,-0.2,-0.208,4,3.6
2.0814e+00,-0.2,-0.176,4,4.2
2.0891e+00,-0.192,-0.208,4,3.6
2.0968e+00,-0.192,-0.184,3.8,4.2
2.1045e+00,-0.192,-0.208,3.8,3.6
2.1121e+00,-0.192,-0.184,3.8,4
2.1198e+00,-0.192,-0.208,3.8,3.6
2.1275e+00,-0.192,-0.176,3.8,4
2.1352e+00,-0.192,-0.208,3.8,3.6
2.1429e+00,-0.192,-0.176,3.8,4
2.1505e+00,-0.192,-0.2,3.8,3.6
2.1582e+00,-0.192,-0.176,3.8,4
2.1659e+00,-0.192,-0.2,3.8,3.6
2.1736e+00,-0.192,-0.176,3.8,4
2.1813e+00,-0.184,-0.2,3.8,3.6
2.1889e+00,-0.184,-0.176,3.8,4
2.1966e+00,-0.184,-0.2,3.8,3.6
2.2043e+00,-0.184,-0.176,3.8,4
2.2120e+00,-0.184,-0.2,3.8,3.6
2.2197e+00,-0.184,-0.176,3.8,4
2.2273e+00,-0.184,-0.2,3.8,3.6
2.2350e+00,-0.184,-0.176,3.8,4
2.2427e+00,-0.184,-0.2,3.8,3.6
2.2504e+00,-0.184,-0.168,3.8,4
2.2581e+00,-0.184,-0.2,3.8,3.6
2.2657e+00,-0.184,-0.176,3.8,4
2.2734e+00,-0.184,-0.2,3.8,3.6
2.2811e+00,-0.184,-0.176,3.8,4
2.2888e+00,-0.184,-0.2,3.8,3.4
2.2965e+00,-0.192,-0.176,3.8,4
2.3041e+00,-0.192,-0.2,3.6,3.4
2.3118e+00,-0.192,-0.176,3.6,4
2.3195e+00,-0.192,-0.2,3.6,3.4
2.3272e+00,-0.192,-0.176,3.6,4
2.3349e+00,-0.192,-0.2,3.6,3.4
2.3425e+00,-0.192,-0.176,3.6,4
2.3502e+00,-0.192,-0.2,3.6,3.4
2.3579e+00,-0.192,-0.184,3.6,3.8
2.3656e+00,-0.192,-0.208,3.6,3.4
2.3733e+00,-0.2,-0.184,3.6,3.8
2.3810e+00,-0.2,-0.208,3.6,3.4
2.3886e+00,-0.2,-0.184,3.6,3.8
2.3963e+00,-0.2,-0.208,3.6,3.4
2.4040e+00,-0.2,-0.184,3.6,3.8
2.4117e+00,-0.2,-0.216,3.6,3.4
2.4194e+00,-0.2,-0.192,3.6,3.8
2.4270e+00,-0.208,-0.216,3.6,3.4
2.4347e+00,-0.208,-0.192,3.6,3.8
2.4424e+00,-0.208,-0.216,3.6,3.4
2.4501e+00,-0.208,-0.2,3.6,3.8
2.4578e+00,-0.216,-0.224,3.6,3.4
2.4654e+00,-0.216,-0.2,3.6,3.8
2.4731e+00,-0.216,-0.224,3.6,3.4
2.4808e+00,-0.216,-0.208,3.6,3.8
2.4885e+00,-0.216,-0.232,3.6,3.2
2.4962e+00,-0.224,-0.208,3.6,3.8
2.5038e+00,-0.224,-0.232,3.4,3.2
2.5115e+00,-0.224,-0.216,3.4,3.8
2.5192e+00,-0.224,-0.232,3.4,3.2
2.5269e+00,-0.232,-0.216,3.4,3.6
2.5346e+00,-0.232,-0.24,3.4,3.2
2.5422e+00,-0.232,-0.224,3.4,3.8
2.5499e+00,-0.232,-0.248,3.4,3.2
2.5576e+00,-0.24,-0.224,3.4,3.6
2.5653e+00,-0.24,-0.248,3.4,3.2
2.5730e+00,-0.24,-0.224,3.4,3.6
2.5806e+00,-0.24,-0.256,3.4,3.2
2.5883e+00,-0.248,-0.232,3.4,3.6
2.5960e+00,-0.248,-0.256,3.4,3.2
2.6037e+00,-0.248,-0.24,3.4,3.6
2.6114e+00,-0.256,-0.264,3.4,3.2
2.6190e+00,-0.256,-0.248,3.4,3.6
2.6267e+00,-0.256,-0.264,3.4,3.2
2.6344e+00,-0.256,-0.248,3.4,3.6
2.6421e+00,-0.264,-0.272,3.4,3.2
2.6498e+00,-0.264,-0.256,3.4,3.6
2.6575e+00,-0.264,-0.28,3.4,3
2.6651e+00,-0.264,-0.256,3.4,3.6
2.6728e+00,-0.272,-0.28,3.4,3
2.6805e+00,-0.272,-0.264,3.4,3.6
2.6882e+00,-0.272,-0.288,3.4,3
2.6959e+00,-0.28,-0.264,3.4,3.6
2.7035e+00,-0.28,-0.288,3.4,3
2.7112e+00,-0.28,-0.272,3.2,3.6
2.7189e+00,-0.28,-0.288,3.2,3
2.7266e+00,-0.28,-0.272,3.2,3.6
2.7343e+00,-0.288,-0.296,3.2,3
2.7419e+00,-0.288,-0.272,3.2,3.6
2.7496e+00,-0.288,-0.296,3.2,3
2.7573e+00,-0.288,-0.28,3.2,3.4
2.7650e+00,-0.288,-0.304,3.2,3
2.7727e+00,-0.288,-0.28,3.2,3.4
2.7803e+00,-0.288,-0.304,3.2,3
2.7880e+00,-0.296,-0.28,3.2,3.4
2.7957e+00,-0.296,-0.304,3.2,3
2.8034e+00,-0.296,-0.28,3.2,3.4
2.8111e+00,-0.296,-0.304,3.2,3
2.8187e+00,-0.296,-0.288,3.2,3.4
2.8264e+00,-0.296,-0.304,3.2,3
2.8341e+00,-0.296,-0.288,3.2,3.4
2.8418e+00,-0.296,-0.304,3.2,3
2.8495e+00,-0.296,-0.288,3.2,3.4
2.8571e+00,-0.296,-0.304,3.2,3
2.8648e+00,-0.296,-0.288,3.2,3.4
2.8725e+00,-0.296,-0.304,3.2,3
2.8802e+00,-0.296,-0.28,3.2,3.4
2.8879e+00,-0.296,-0.312,3.2,3
2.8955e+00,-0.296,-0.28,3,3.4
2.9032e+00,-0.296,-0.304,3,2.8
2.9109e+00,-0.296,-0.28,3,3.4
2.9186e+00,-0.296,-0.304,3,2.8
2.9263e+00,-0.296,-0.28,3,3.2
2.9339e+00,-0.288,-0.304,3,2.8
2.9416e+00,-0.288,-0.28,3,3.2
2.9493e+00,-0.288,-0.304,3,2.8
2.9570e+00,-0.288,-0.28,3,3.2
2.9647e+00,-0.288,-0.296,3,2.8
2.9724e+00,-0.288,-0.28,3,3.2
2.9800e+00,-0.288,-0.296,3,2.8
2.9877e+00,-0.288,-0.272,3,3.2
2.9954e+00,-0.288,-0.296,3,2.8
3.0031e+00,-0.288,-0.272,3,3.2
3.0108e+00,-0.28,-0.296,3,2.8
3.0184e+00,-0.28,-0.272,3,3.2
3.0261e+00,-0.28,-0.296,3,2.8
3.0338e+00,-0.28,-0.272,3,3.2
3.0415e+00,-0.28,-0.288,3,2.8
3.0492e+00,-0.28,-0.264,3,3.2
3.0568e+00,-0.28,-0.296,3,2.6
3.0645e+00,-0.28,-0.264,3,3.2
3.0722e+00,-0.272,-0.288,3,2.6
3.0799e+00,-0.272,-0.264,3,3.2
3.0876e+00,-0.272,-0.288,3,2.6
3.0952e+00,-0.272,-0.264,3,3.2
3.1029e+00,-0.272,-0.28,2.8,2.6
3.1106e+00,-0.272,-0.256,2.8,3.2
3.1183e+00,-0.272,-0.28,2.8,2.6
3.1260e+00,-0.272,-0.256,2.8,3
3.1336e+00,-0.264,-0.28,2.8,2.6
3.1413e+00,-0.264,-0.256,2.8,3
3.1490e+00,-0.264,-0.272,2.8,2.6
3.1567e+00,-0.264,-0.248,2.8,3
3.1644e+00,-0.264,-0.272,2.8,2.6
3.1720e+00,-0.256,-0.248,2.8,3
3.1797e+00,-0.256,-0.272,2.8,2.6
3.1874e+00,-0.256,-0.248,2.8,3
3.1951e+00,-0.256,-0.264,2.8,2.6
3.2028e+00,-0.256,-0.24,2.8,3
3.2104e+00,-0.256,-0.264,2.8,2.6
3.2181e+00,-0.248,-0.24,2.8,3
3.2258e+00,-0.248,-0.264,2.8,2.6
3.2335e+00,-0.248,-0.24,2.8,3
3.2412e+00,-0.248,-0.256,2.8,2.6
3.2488e+00,-0.248,-0.232,2.8,3
3.2565e+00,-0.248,-0.256,2.8,2.4
3.2642e+00,-0.24,-0.232,2.8,3
3.2719e+00,-0.24,-0.256,2.8,2.6
3.2796e+00,-0.24,-0.232,2.8,3
3.2873e+00,-0.24,-0.248,2.6,2.4
3.2949e+00,-0.24,-0.224,2.6,3
3.3026e+00,-0.232,-0.248,2.6,2.4
3.3103e+00,-0.232,-0.224,2.6,2.8
3.3180e+00,-0.232,-0.248,2.6,2.4
3.3257e+00,-0.232,-0.224,2.6,2.8
3.3333e+00,-0.232,-0.24,2.6,2.4
3.3410e+00,-0.232,-0.216,2.6,2.8
3.3487e+00,-0.232,-0.24,2.6,2.4
3.3564e+00,-0.224,-0.208,2.6,2.8
3.3641e+00,-0.224,-0.24,2.6,2.4
3.3717e+00,-0.224,-0.216,2.6,2.8
3.3794e+00,-0.224,-0.24,2.6,2.4
3.3871e+00,-0.224,-0.208,2.6,2.8
3.3948e+00,-0.224,-0.232,2.6,2.4
3.4025e+00,-0.224,-0.208,2.6,2.8
3.4101e+00,-0.216,-0.232,2.6,2.4
3.4178e+00,-0.216,-0.208,2.6,2.8
3.4255e+00,-0.216,-0.232,2.6,2.4
3.4332e+00,-0.216,-0.208,2.6,2.8
3.4409e+00,-0.216,-0.232,2.6,2.4
3.4485e+00,-0.216,-0.208,2.6,2.8
3.4562e+00,-0.216,-0.224,2.6,2.4
3.4639e+00,-0.216,-0.2,2.6,2.8
3.4716e+00,-0.208,-0.224,2.6,2.2
3.4793e+00,-0.208,-0.2,2.6,2.8
3.4869e+00,-0.208,-0.224,2.6,2.2
3.4946e+00,-0.208,-0.2,2.4,2.8
3.5023e+00,-0.208,-0.224,2.4,2.2
3.5100e+00,-0.208,-0.2,2.4,2.6
3.5177e+00,-0.208,-0.216,2.4,2.2
3.5253e+00,-0.208,-0.192,2.4,2.8
3.5330e+00,-0.208,-0.224,2.4,2.2
3.5407e+00,-0.208,-0.192,2.4,2.6
3.5484e+00,-0.208,-0.216,2.4,2.2
3.5561e+00,-0.208,-0.192,2.4,2.6
3.5637e+00,-0.208,-0.216,2.4,2.2
3.5714e+00,-0.208,-0.192,2.4,2.6
3.5791e+00,-0.208,-0.216,2.4,2.2
3.5868e+00,-0.2,-0.192,2.4,2.6
3.5945e+00,-0.2,-0.216,2.4,2.2
3.6022e+00,-0.2,-0.192,2.4,2.6
3.6098e+00,-0.2,-0.216,2.4,2.2
3.6175e+00,-0.2,-0.192,2.4,2.6
3.6252e+00,-0.2,-0.216,2.4,2.2
3.6329e+00,-0.2,-0.192,2.4,2.6
3.6406e+00,-0.2,-0.216,2.4,2.2
3.6482e+00,-0.2,-0.192,2.4,2.6
3.6559e+00,-0.2,-0.216,2.4,2.2
3.6636e+00,-0.2,-0.192,2.4,2.6
3.6713e+00,-0.2,-0.216,2.4,2
3.6790e+00,-0.2,-0.184,2.4,2.6
3.6866e+00,-0.2,-0.216,2.2,2
3.6943e+00,-0.2,-0.192,2.2,2.6
3.7020e+00,-0.2,-0.216,2.2,2
3.7097e+00,-0.2,-0.192,2.2,2.4
3.7174e+00,-0.2,-0.216,2.2,2
3.7250e+00,-0.2,-0.192,2.2,2.4
3.7327e+00,-0.2,-0.216,2.2,2
3.7404e+00,-0.2,-0.192,2.2,2.4
3.7481e+00,-0.2,-0.216,2.2,2
3.7558e+00,-0.2,-0.192,2.2,2.4
3.7634e+00,-0.2,-0.216,2.2,2
3.7711e+00,-0.2,-0.192,2.2,2.4
3.7788e+00,-0.2,-0.216,2.2,2
3.7865e+00,-0.2,-0.192,2.2,2.4
3.7942e+00,-0.2,-0.216,2.2,2
3.8018e+00,-0.208,-0.192,2.2,2.4
3.8095e+00,-0.208,-0.216,2.2,2
3.8172e+00,-0.208,-0.192,2.2,2.4
3.8249e+00,-0.208,-0.216,2.2,2
3.8326e+00,-0.208,-0.192,2.2,2.4
3.8402e+00,-0.208,-0.216,2.2,2
3.8479e+00,-0.208,-0.192,2.2,2.4
3.8556e+00,-0.208,-0.216,2.2,1.8
3.8633e+00,-0.208,-0.192,2.2,2.4
3.8710e+00,-0.208,-0.216,2.2,1.8
